refdes,method,stream
CE05MOAS-GL386-05-CTDGVM000,telemetered,ctdgv_m_glider_instrument
CE06ISSM-MFD35-01-VEL3DD000,recovered_host,vel3d_cd_dcl_velocity_data_recovered
CE06ISSM-MFD35-01-VEL3DD000,telemetered,vel3d_cd_dcl_velocity_data
CE06ISSM-MFD35-02-PRESFA000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CE06ISSM-MFD35-02-PRESFA000,recovered_host,presf_abc_dcl_wave_burst_recovered
CE06ISSM-MFD35-02-PRESFA000,recovered_inst,presf_abc_tide_measurement_recovered
CE06ISSM-MFD35-02-PRESFA000,recovered_inst,presf_abc_wave_burst_recovered
CE06ISSM-MFD35-02-PRESFA000,telemetered,presf_abc_dcl_tide_measurement
CE06ISSM-MFD35-02-PRESFA000,telemetered,presf_abc_dcl_wave_burst
CE06ISSM-MFD35-04-ADCPTM000,recovered_host,adcp_velocity_earth
CE06ISSM-MFD35-04-ADCPTM000,recovered_inst,adcps_jln_instrument
CE06ISSM-MFD35-04-ADCPTM000,recovered_inst,adcpt_m_instrument_dspec_recovered
CE06ISSM-MFD35-04-ADCPTM000,recovered_inst,adcpt_m_instrument_fcoeff_recovered
CE06ISSM-MFD35-04-ADCPTM000,recovered_inst,adcpt_m_instrument_log9_recovered
CE06ISSM-MFD35-04-ADCPTM000,recovered_inst,adcpt_m_wvs_recovered
CE06ISSM-MFD35-04-ADCPTM000,telemetered,adcp_velocity_earth
CE06ISSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CE06ISSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CE06ISSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CE06ISSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CE06ISSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CE06ISSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CE06ISSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE06ISSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE06ISSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE06ISSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CE06ISSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CE06ISSM-MFD37-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE06ISSM-MFD37-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE06ISSM-MFD37-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE06ISSM-MFD37-03-DOSTAD000,recovered_host,dosta_abcdjm_ctdbp_dcl_instrument_recovered
CE06ISSM-MFD37-03-DOSTAD000,recovered_inst,dosta_abcdjm_ctdbp_instrument_recovered
CE06ISSM-MFD37-03-DOSTAD000,telemetered,dosta_abcdjm_ctdbp_dcl_instrument
CE06ISSM-RID16-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CE06ISSM-RID16-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CE06ISSM-RID16-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CE06ISSM-RID16-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CE06ISSM-RID16-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE06ISSM-RID16-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE06ISSM-RID16-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE06ISSM-RID16-03-DOSTAD000,recovered_host,dosta_abcdjm_ctdbp_dcl_instrument_recovered
CE06ISSM-RID16-03-DOSTAD000,recovered_inst,dosta_abcdjm_ctdbp_instrument_recovered
CE06ISSM-RID16-03-DOSTAD000,telemetered,dosta_abcdjm_ctdbp_dcl_instrument
CE06ISSM-RID16-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE06ISSM-RID16-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE06ISSM-RID16-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE06ISSM-RID16-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CE06ISSM-RID16-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CE06ISSM-RID16-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CE06ISSM-RID16-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CE06ISSM-RID16-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CE06ISSM-RID16-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CE06ISSM-RID16-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE06ISSM-RID16-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE06ISSM-RID16-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE06ISSM-RID16-07-NUTNRB000,recovered_host,nutnr_b_dcl_conc_instrument_recovered
CE06ISSM-RID16-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_conc_instrument_recovered
CE06ISSM-RID16-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CE06ISSM-RID16-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_instrument
CE06ISSM-RID16-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_conc_instrument
CE06ISSM-RID16-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CE06ISSM-RID16-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CE06ISSM-SBD17-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE06ISSM-SBD17-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE06ISSM-SBD17-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE06ISSM-SBD17-06-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE06ISSM-SBD17-06-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE06ISSM-SBD17-06-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE06ISSM-SBD17-06-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CE06ISSM-SBD17-06-FLORTD000,telemetered,flort_dj_dcl_instrument
CE06ISSP-SP001-02-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered
CE06ISSP-SP001-02-DOSTAJ000,telemetered,dosta_abcdjm_cspp_instrument
CE06ISSP-SP001-04-OPTAAJ000,recovered_cspp,optaa_dj_cspp_instrument_recovered
CE06ISSP-SP001-04-OPTAAJ000,telemetered,optaa_dj_cspp_instrument
CE06ISSP-SP001-05-VELPTJ000,recovered_cspp,velpt_j_cspp_instrument_recovered
CE06ISSP-SP001-05-VELPTJ000,telemetered,velpt_j_cspp_instrument
CE06ISSP-SP001-06-NUTNRJ000,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered
CE06ISSP-SP001-06-NUTNRJ000,recovered_cspp,nutnr_j_cspp_instrument_recovered
CE06ISSP-SP001-06-NUTNRJ000,telemetered,nutnr_j_cspp_dark_instrument
CE06ISSP-SP001-06-NUTNRJ000,telemetered,nutnr_j_cspp_instrument
CE06ISSP-SP001-07-SPKIRJ000,recovered_cspp,spkir_abj_cspp_instrument_recovered
CE06ISSP-SP001-07-SPKIRJ000,telemetered,spkir_abj_cspp_instrument
CE06ISSP-SP001-08-FLORTJ000,recovered_cspp,flort_dj_cspp_instrument_recovered
CE06ISSP-SP001-08-FLORTJ000,telemetered,flort_dj_cspp_instrument
CE06ISSP-SP001-09-CTDPFJ000,recovered_cspp,ctdpf_j_cspp_instrument_recovered
CE06ISSP-SP001-09-CTDPFJ000,telemetered,ctdpf_j_cspp_instrument
CE06ISSP-SP001-10-PARADJ000,recovered_cspp,parad_j_cspp_instrument_recovered
CE06ISSP-SP001-10-PARADJ000,telemetered,parad_j_cspp_instrument
CE07SHSM-MFD35-01-VEL3DD000,recovered_host,vel3d_cd_dcl_velocity_data_recovered
CE07SHSM-MFD35-01-VEL3DD000,telemetered,vel3d_cd_dcl_velocity_data
CE07SHSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CE07SHSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_wave_burst_recovered
CE07SHSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_tide_measurement_recovered
CE07SHSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_wave_burst_recovered
CE07SHSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_tide_measurement
CE07SHSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_wave_burst
CE07SHSM-MFD35-04-ADCPTC000,recovered_host,adcp_velocity_earth
CE07SHSM-MFD35-04-ADCPTC000,recovered_inst,adcp_velocity_earth
CE07SHSM-MFD35-04-ADCPTC000,telemetered,adcp_velocity_earth
CE07SHSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CE07SHSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CE07SHSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CE07SHSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CE07SHSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CE07SHSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CE07SHSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE07SHSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE07SHSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE07SHSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CE07SHSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CE07SHSM-MFD37-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE07SHSM-MFD37-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE07SHSM-MFD37-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE07SHSM-MFD37-03-DOSTAD000,recovered_host,dosta_abcdjm_ctdbp_dcl_instrument_recovered
CE07SHSM-MFD37-03-DOSTAD000,recovered_inst,dosta_abcdjm_ctdbp_instrument_recovered
CE07SHSM-MFD37-03-DOSTAD000,telemetered,dosta_abcdjm_ctdbp_dcl_instrument
CE07SHSM-RID26-01-ADCPTA000,recovered_host,adcp_velocity_earth
CE07SHSM-RID26-01-ADCPTA000,recovered_inst,adcp_velocity_earth
CE07SHSM-RID26-01-ADCPTA000,telemetered,adcp_velocity_earth
CE07SHSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE07SHSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE07SHSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE07SHSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE07SHSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE07SHSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE07SHSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_conc_instrument_recovered
CE07SHSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_conc_instrument_recovered
CE07SHSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CE07SHSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_instrument
CE07SHSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_conc_instrument
CE07SHSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CE07SHSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CE07SHSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CE07SHSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CE07SHSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CE07SHSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CE07SHSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE07SHSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE07SHSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE07SHSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CE07SHSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CE07SHSM-SBD11-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE07SHSM-SBD11-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE07SHSM-SBD11-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE07SHSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CE07SHSM-SBD11-06-METBKA000,recovered_host,metbk_hourly
CE07SHSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument
CE07SHSM-SBD11-06-METBKA000,telemetered,metbk_hourly
CE07SHSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered
CE07SHSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered
CE07SHSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air
CE07SHSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_water
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_fourier_recovered
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_mean_directional_recovered
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_motion_recovered
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_non_directional_recovered
CE07SHSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_statistics_recovered
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_fourier
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_mean_directional
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_motion
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_non_directional
CE07SHSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_statistics
CE07SHSP-SP001-01-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered
CE07SHSP-SP001-01-DOSTAJ000,telemetered,dosta_abcdjm_cspp_instrument
CE07SHSP-SP001-02-VELPTJ000,recovered_cspp,velpt_j_cspp_instrument_recovered
CE07SHSP-SP001-02-VELPTJ000,telemetered,velpt_j_cspp_instrument
CE07SHSP-SP001-04-OPTAAJ000,recovered_cspp,optaa_dj_cspp_instrument_recovered
CE07SHSP-SP001-04-OPTAAJ000,telemetered,optaa_dj_cspp_instrument
CE07SHSP-SP001-05-NUTNRJ000,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered
CE07SHSP-SP001-05-NUTNRJ000,recovered_cspp,nutnr_j_cspp_instrument_recovered
CE07SHSP-SP001-05-NUTNRJ000,telemetered,nutnr_j_cspp_dark_instrument
CE07SHSP-SP001-05-NUTNRJ000,telemetered,nutnr_j_cspp_instrument
CE07SHSP-SP001-06-SPKIRJ000,recovered_cspp,spkir_abj_cspp_instrument_recovered
CE07SHSP-SP001-06-SPKIRJ000,telemetered,spkir_abj_cspp_instrument
CE07SHSP-SP001-07-FLORTJ000,recovered_cspp,flort_dj_cspp_instrument_recovered
CE07SHSP-SP001-07-FLORTJ000,telemetered,flort_dj_cspp_instrument
CE07SHSP-SP001-08-CTDPFJ000,recovered_cspp,ctdpf_j_cspp_instrument_recovered
CE07SHSP-SP001-08-CTDPFJ000,telemetered,ctdpf_j_cspp_instrument
CE07SHSP-SP001-09-PARADJ000,recovered_cspp,parad_j_cspp_instrument_recovered
CE07SHSP-SP001-09-PARADJ000,telemetered,parad_j_cspp_instrument
CE09OSPM-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CE09OSPM-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CE09OSPM-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CE09OSPM-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CE09OSPM-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CE09OSPM-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CE09OSPM-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CE09OSPM-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CE09OSPM-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CE09OSPM-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CE09OSSM-MFD35-01-VEL3DD000,recovered_host,vel3d_cd_dcl_velocity_data_recovered
CE09OSSM-MFD35-01-VEL3DD000,telemetered,vel3d_cd_dcl_velocity_data
CE09OSSM-MFD35-02-PRESFC000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CE09OSSM-MFD35-02-PRESFC000,recovered_host,presf_abc_dcl_wave_burst_recovered
CE09OSSM-MFD35-02-PRESFC000,recovered_inst,presf_abc_tide_measurement_recovered
CE09OSSM-MFD35-02-PRESFC000,recovered_inst,presf_abc_wave_burst_recovered
CE09OSSM-MFD35-02-PRESFC000,telemetered,presf_abc_dcl_tide_measurement
CE09OSSM-MFD35-02-PRESFC000,telemetered,presf_abc_dcl_wave_burst
CE09OSSM-MFD35-04-ADCPSJ000,recovered_host,adcp_velocity_earth
CE09OSSM-MFD35-04-ADCPSJ000,recovered_inst,adcps_jln_instrument
CE09OSSM-MFD35-04-ADCPSJ000,telemetered,adcp_velocity_earth
CE09OSSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CE09OSSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CE09OSSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CE09OSSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CE09OSSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CE09OSSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CE09OSSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE09OSSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE09OSSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE09OSSM-MFD37-01-OPTAAC000,recovered_host,optaa_dj_dcl_instrument_recovered
CE09OSSM-MFD37-01-OPTAAC000,telemetered,optaa_dj_dcl_instrument
CE09OSSM-MFD37-03-CTDBPE000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE09OSSM-MFD37-03-CTDBPE000,recovered_inst,ctdbp_cdef_instrument_recovered
CE09OSSM-MFD37-03-CTDBPE000,telemetered,ctdbp_cdef_dcl_instrument
CE09OSSM-MFD37-03-DOSTAD000,recovered_host,dosta_abcdjm_ctdbp_dcl_instrument_recovered
CE09OSSM-MFD37-03-DOSTAD000,recovered_inst,dosta_abcdjm_ctdbp_instrument_recovered
CE09OSSM-MFD37-03-DOSTAD000,telemetered,dosta_abcdjm_ctdbp_dcl_instrument
CE09OSSM-RID26-01-ADCPTC000,recovered_host,adcp_velocity_earth
CE09OSSM-RID26-01-ADCPTC000,recovered_inst,adcp_velocity_earth
CE09OSSM-RID26-01-ADCPTC000,telemetered,adcp_velocity_earth
CE09OSSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE09OSSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE09OSSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE09OSSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE09OSSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CE09OSSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CE09OSSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_conc_instrument_recovered
CE09OSSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_conc_instrument_recovered
CE09OSSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CE09OSSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_instrument
CE09OSSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_conc_instrument
CE09OSSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CE09OSSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CE09OSSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CE09OSSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CE09OSSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CE09OSSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CE09OSSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE09OSSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CE09OSSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CE09OSSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CE09OSSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CE09OSSM-SBD11-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CE09OSSM-SBD11-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CE09OSSM-SBD11-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CE09OSSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CE09OSSM-SBD11-06-METBKA000,recovered_host,metbk_hourly
CE09OSSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument
CE09OSSM-SBD11-06-METBKA000,telemetered,metbk_hourly
CE09OSSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered
CE09OSSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered
CE09OSSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air
CE09OSSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_water
CE09OSSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_fourier_recovered
CE09OSSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_mean_directional_recovered
CE09OSSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_motion_recovered
CE09OSSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_non_directional_recovered
CE09OSSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_statistics_recovered
CE09OSSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_fourier
CE09OSSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_mean_directional
CE09OSSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_motion
CE09OSSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_non_directional
CE09OSSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_statistics
